file_path,split_group,class,prefix,is_corrupt,is_dup_within_group,is_cross_group_dup,is_anomaly,blazeface_undetected,blazeface_detected,blazeface_n_faces,blazeface_top_confidence,blazeface_bbox_rel_area
../data/raw\train\happy\Training_47732002.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.778023898601532,0.6267361111111112
../data/raw\train\happy\Training_47743401.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8602026104927063,0.6944444444444444
../data/raw\train\happy\Training_47757511.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.4955739974975586,0.87890625
../data/raw\train\happy\Training_4776074.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7279996871948242,0.8402777777777778
../data/raw\train\happy\Training_4778265.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.8556169271469116,0.6944444444444444
../data/raw\train\happy\Training_47823483.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7534568905830383,0.8025173611111112
../data/raw\train\happy\Training_47845896.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.7078102827072144,0.4444444444444444
../data/raw\train\happy\Training_4787006.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7278221845626831,0.7296006944444444
../data/raw\train\happy\Training_47893821.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.855805516242981,0.66015625
../data/raw\train\happy\Training_47902336.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.6340275406837463,0.66015625
../data/raw\train\happy\Training_4791031.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7157369256019592,0.87890625
../data/raw\train\happy\Training_47910475.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8753175735473633,0.5625
../data/raw\train\happy\Training_4791103.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.7325091361999512,0.5941840277777778
../data/raw\train\happy\Training_47915502.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7199190855026245,0.7296006944444444
../data/raw\train\happy\Training_47917678.jpg,TRAIN,happy,Training_,False,True,False,False,False,True,1,0.7749961018562317,0.5941840277777778
../data/raw\train\happy\Training_47925105.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7123467922210693,0.765625
../data/raw\train\happy\Training_47939966.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6797206401824951,0.66015625
../data/raw\train\happy\Training_47941617.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.783648669719696,0.7296006944444444
../data/raw\train\happy\Training_47954289.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.7375099062919617,0.5316840277777778
../data/raw\train\happy\Training_47964091.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7988845109939575,0.5017361111111112
../data/raw\train\happy\Training_47986778.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7653272151947021,0.6267361111111112
../data/raw\train\happy\Training_48012467.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6513504385948181,0.7296006944444444
../data/raw\train\happy\Training_4802286.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6911349892616272,0.8025173611111112
../data/raw\train\happy\Training_48030711.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.9216235876083374,0.765625
../data/raw\train\happy\Training_48044424.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.822729229927063,0.5625
../data/raw\train\happy\Training_48061876.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.658869206905365,0.8025173611111112
../data/raw\train\happy\Training_4807485.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.8179852962493896,0.47265625
../data/raw\train\happy\Training_48076410.jpg,TRAIN,happy,Training_,False,True,False,False,False,True,1,0.6558063626289368,0.7296006944444444
../data/raw\train\happy\Training_48099931.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.6538618803024292,0.8402777777777778
../data/raw\train\happy\Training_48107098.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7171992063522339,0.47265625
../data/raw\train\happy\Training_48113432.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,8,0.8189318180084229,0.5941840277777778
../data/raw\train\happy\Training_48158853.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.6852845549583435,0.6267361111111112
../data/raw\train\happy\Training_48182985.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6796566843986511,0.66015625
../data/raw\train\happy\Training_48194619.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.6602535247802734,0.765625
../data/raw\train\happy\Training_48200032.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.677377462387085,0.6267361111111112
../data/raw\train\happy\Training_48219802.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7000059485435486,0.765625
../data/raw\train\happy\Training_48228333.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.7017644047737122,0.8402777777777778
../data/raw\train\happy\Training_48229879.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.611108660697937,0.765625
../data/raw\train\happy\Training_48232460.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,6,0.6970587372779846,0.47265625
../data/raw\train\happy\Training_4824309.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.8726724982261658,0.390625
../data/raw\train\happy\Training_48243367.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6915654540061951,0.765625
../data/raw\train\happy\Training_4824365.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.772728443145752,0.5941840277777778
../data/raw\train\happy\Training_48244103.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.8084288835525513,0.765625
../data/raw\train\happy\Training_48251564.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.8149867653846741,0.7296006944444444
../data/raw\train\happy\Training_48283803.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7320341467857361,0.6944444444444444
../data/raw\train\happy\Training_48288463.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.8150237202644348,0.765625
../data/raw\train\happy\Training_48294390.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.9092698097229004,0.6267361111111112
../data/raw\train\happy\Training_48320489.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.8188138604164124,0.8025173611111112
../data/raw\train\happy\Training_48330282.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7147077918052673,0.5941840277777778
../data/raw\train\happy\Training_48338474.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7685346603393555,0.5625
../data/raw\train\happy\Training_48362543.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7888500094413757,0.8402777777777778
../data/raw\train\happy\Training_48385429.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7733159065246582,0.8025173611111112
../data/raw\train\happy\Training_48396716.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,6,0.7271257042884827,0.5316840277777778
../data/raw\train\happy\Training_48410081.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7883346080780029,0.765625
../data/raw\train\happy\Training_48414875.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.6564704775810242,0.8402777777777778
../data/raw\train\happy\Training_48430434.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.8215166330337524,0.47265625
../data/raw\train\happy\Training_48442700.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6179684400558472,0.765625
../data/raw\train\happy\Training_48451443.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7903450131416321,0.3650173611111111
../data/raw\train\happy\Training_48482953.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.8853294253349304,0.6267361111111112
../data/raw\train\happy\Training_48486518.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7921796441078186,0.5017361111111112
../data/raw\train\happy\Training_48510003.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7764173746109009,0.8402777777777778
../data/raw\train\happy\Training_48513370.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.5361471176147461,0.66015625
../data/raw\train\happy\Training_48517134.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6760463714599609,0.87890625
../data/raw\train\happy\Training_48523681.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.8184521794319153,0.66015625
../data/raw\train\happy\Training_48523737.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.5990824103355408,0.19140625
../data/raw\train\happy\Training_48534610.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6233859658241272,0.765625
../data/raw\train\happy\Training_48552035.jpg,TRAIN,happy,Training_,False,False,True,False,False,True,2,0.8353257775306702,0.8025173611111112
../data/raw\train\happy\Training_48561712.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7883917689323425,0.7296006944444444
../data/raw\train\happy\Training_48562024.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7181079983711243,0.87890625
../data/raw\train\happy\Training_48577521.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6457014083862305,0.7296006944444444
../data/raw\train\happy\Training_48586909.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.9036383628845215,0.5316840277777778
../data/raw\train\happy\Training_48595396.jpg,TRAIN,happy,Training_,False,True,False,False,False,True,3,0.7688794136047363,0.6944444444444444
../data/raw\train\happy\Training_4862746.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8147460222244263,0.9184027777777778
../data/raw\train\happy\Training_48660367.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8027833700180054,0.6267361111111112
../data/raw\train\happy\Training_4867174.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.7381038069725037,0.6267361111111112
../data/raw\train\happy\Training_48684005.jpg,TRAIN,happy,Training_,False,True,False,False,False,True,2,0.8450880646705627,0.5625
../data/raw\train\happy\Training_48690474.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6548426747322083,0.9184027777777778
../data/raw\train\happy\Training_48694922.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.800617516040802,0.765625
../data/raw\train\happy\Training_48707061.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8404281735420227,0.6267361111111112
../data/raw\train\happy\Training_48713890.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,4,0.737964391708374,0.8025173611111112
../data/raw\train\happy\Training_48718744.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.6772212386131287,0.4444444444444444
../data/raw\train\happy\Training_48740396.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7952508926391602,0.5625
../data/raw\train\happy\Training_48752493.jpg,TRAIN,happy,Training_,False,True,False,False,False,True,3,0.6181013584136963,0.7296006944444444
../data/raw\train\happy\Training_48768077.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7795254588127136,0.5941840277777778
../data/raw\train\happy\Training_48775304.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,6,0.5388252139091492,0.5941840277777778
../data/raw\train\happy\Training_48793311.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6995563507080078,0.7296006944444444
../data/raw\train\happy\Training_4881201.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6869213581085205,0.9184027777777778
../data/raw\train\happy\Training_48824260.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8098608255386353,0.5941840277777778
../data/raw\train\happy\Training_48824357.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.8009939193725586,0.765625
../data/raw\train\happy\Training_48825644.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7494405508041382,0.7296006944444444
../data/raw\train\happy\Training_48827331.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.5589050650596619,0.87890625
../data/raw\train\happy\Training_48837599.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,6,0.680338978767395,0.5625
../data/raw\train\happy\Training_48849641.jpg,TRAIN,happy,Training_,False,True,False,False,False,True,1,0.7335193157196045,0.87890625
../data/raw\train\happy\Training_48850949.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.6532458066940308,0.8025173611111112
../data/raw\train\happy\Training_48865541.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.49427396059036255,0.6944444444444444
../data/raw\train\happy\Training_48871963.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.9139289259910583,0.3650173611111111
../data/raw\train\happy\Training_48929107.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6930080056190491,0.8025173611111112
../data/raw\train\happy\Training_4895166.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7986384034156799,0.4171006944444444
../data/raw\train\happy\Training_48959257.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.8723862767219543,0.5316840277777778
../data/raw\train\happy\Training_48971348.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7483152151107788,0.8402777777777778
../data/raw\train\happy\Training_48989755.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.5839341282844543,0.6944444444444444
../data/raw\train\happy\Training_48992868.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.6363447904586792,0.8402777777777778
../data/raw\train\happy\Training_49022061.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.7655145525932312,0.6944444444444444
../data/raw\train\happy\Training_49025649.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7731035351753235,0.8025173611111112
../data/raw\train\happy\Training_49026175.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,5,0.7911086678504944,0.7296006944444444
../data/raw\train\happy\Training_49026387.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.7333313226699829,0.8402777777777778
../data/raw\train\happy\Training_49036137.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.8674069046974182,0.3650173611111111
../data/raw\train\happy\Training_49044908.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.7729432582855225,0.66015625
../data/raw\train\happy\Training_49050094.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,3,0.8472293019294739,0.3402777777777778
../data/raw\train\happy\Training_49054954.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,1,0.9122923016548157,0.6944444444444444
../data/raw\train\happy\Training_49059220.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.6667253971099854,0.6267361111111112
../data/raw\train\happy\Training_49071738.jpg,TRAIN,happy,Training_,False,False,False,False,False,True,2,0.5878387093544006,0.87890625
